BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
USHLN267_contigs.fa_antismash_contig00002.region002	contig00002	contig00002 len=689825 cov=34.5 corr=0 origname=NODE_2_length_689825_cov_34.504112_pilon sw=shovill-spades/1.1.0 date=20220829	proteusin	RiPPs		
USHLN267_contigs.fa_antismash_contig00006.region001	contig00006	contig00006 len=375228 cov=22.6 corr=0 origname=NODE_6_length_375228_cov_22.608114_pilon sw=shovill-spades/1.1.0 date=20220829	RiPP-like.NRPS-like	Others		
USHLN267_contigs.fa_antismash_contig00013.region001	contig00013	contig00013 len=194305 cov=23.9 corr=0 origname=NODE_13_length_194305_cov_23.877185_pilon sw=shovill-spades/1.1.0 date=20220829	microviridin	RiPPs		
USHLN267_contigs.fa_antismash_contig00016.region001	contig00016	contig00016 len=107923 cov=34.4 corr=0 origname=NODE_16_length_107923_cov_34.412171_pilon sw=shovill-spades/1.1.0 date=20220829	proteusin	RiPPs		
USHLN268_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=1009062 cov=47.0 corr=0 origname=NODE_1_length_1009062_cov_46.972344_pilon sw=shovill-spades/1.1.0 date=20221107	redox-cofactor	RiPPs		
USHLN270_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=519159 cov=27.3 corr=0 origname=NODE_2_length_519159_cov_27.312661_pilon sw=shovill-spades/1.1.0 date=20220829	redox-cofactor	RiPPs		
USHLN270_contigs.fa_antismash_contig00010.region001	contig00010	contig00010 len=147083 cov=28.0 corr=0 origname=NODE_10_length_147083_cov_28.021317_pilon sw=shovill-spades/1.1.0 date=20220829	thiopeptide	RiPPs		
USHLN271_contigs.fa_antismash_contig00009.region001	contig00009	contig00009 len=178022 cov=39.2 corr=0 origname=NODE_9_length_178022_cov_39.194884_pilon sw=shovill-spades/1.1.0 date=20221107	thiopeptide	RiPPs		
USHLN271_contigs.fa_antismash_contig00015.region001	contig00015	contig00015 len=129621 cov=38.9 corr=0 origname=NODE_15_length_129621_cov_38.862999_pilon sw=shovill-spades/1.1.0 date=20221107	redox-cofactor	RiPPs		
USHLN278_contigs.fa_antismash_contig00001.region002	contig00001	contig00001 len=1859954 cov=41.0 corr=0 origname=NODE_1_length_1859954_cov_40.975280_pilon sw=shovill-spades/1.1.0 date=20220829	redox-cofactor	RiPPs		
USHLN279_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=520010 cov=36.0 corr=0 origname=NODE_2_length_520010_cov_35.952529_pilon sw=shovill-spades/1.1.0 date=20220829	redox-cofactor	RiPPs		
USHLN279_contigs.fa_antismash_contig00003.region002	contig00003	contig00003 len=417777 cov=39.6 corr=0 origname=NODE_3_length_417777_cov_39.596920_pilon sw=shovill-spades/1.1.0 date=20220829	thiopeptide	RiPPs		
USHLN280_contigs.fa_antismash_contig00002.region002	contig00002	contig00002 len=520010 cov=31.2 corr=0 origname=NODE_2_length_520010_cov_31.247383_pilon sw=shovill-spades/1.1.0 date=20221107	redox-cofactor	RiPPs		
USHLN280_contigs.fa_antismash_contig00004.region001	contig00004	contig00004 len=417777 cov=33.6 corr=0 origname=NODE_4_length_417777_cov_33.631888_pilon sw=shovill-spades/1.1.0 date=20221107	thiopeptide	RiPPs		
USHLN281_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=635951 cov=47.5 corr=0 origname=NODE_2_length_635951_cov_47.513881_pilon sw=shovill-spades/1.1.0 date=20221107	redox-cofactor	RiPPs		
USHLN281_contigs.fa_antismash_contig00004.region001	contig00004	contig00004 len=486171 cov=43.0 corr=0 origname=NODE_4_length_486171_cov_43.033070_pilon sw=shovill-spades/1.1.0 date=20221107	thiopeptide	RiPPs		
USHLN288_contigs.fa_antismash_contig00001.region003	contig00001	contig00001 len=825133 cov=45.0 corr=0 origname=NODE_1_length_825133_cov_44.976957_pilon sw=shovill-spades/1.1.0 date=20221107	thiopeptide	RiPPs		
USHLN290_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=825159 cov=40.5 corr=0 origname=NODE_1_length_825159_cov_40.454806_pilon sw=shovill-spades/1.1.0 date=20221107	thiopeptide	RiPPs		
USHLN291_contigs.fa_antismash_contig00001.region002	contig00001	contig00001 len=1373571 cov=39.6 corr=3 origname=NODE_1_length_1373570_cov_39.582563_pilon sw=shovill-spades/1.1.0 date=20221108	redox-cofactor	RiPPs		
USHLN291_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=355858 cov=42.1 corr=0 origname=NODE_2_length_355858_cov_42.134115_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USHLN292_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=904056 cov=30.9 corr=0 origname=NODE_1_length_904056_cov_30.854185_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USHLN293_contigs.fa_antismash_contig00001.region002	contig00001	contig00001 len=1135355 cov=35.3 corr=0 origname=NODE_1_length_1135355_cov_35.309400_pilon sw=shovill-spades/1.1.0 date=20221108	lassopeptide	RiPPs		
USHLN294_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=450090 cov=27.0 corr=0 origname=NODE_1_length_450090_cov_26.954393_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USHLN294_contigs.fa_antismash_contig00010.region001	contig00010	contig00010 len=136243 cov=25.6 corr=0 origname=NODE_10_length_136243_cov_25.644360_pilon sw=shovill-spades/1.1.0 date=20221108	RRE-containing	RiPPs		
USHLN294_contigs.fa_antismash_contig00046.region001	contig00046	contig00046 len=45956 cov=33.9 corr=0 origname=NODE_46_length_45956_cov_33.907602_pilon sw=shovill-spades/1.1.0 date=20221108	redox-cofactor	RiPPs		
USHLN295_contigs.fa_antismash_contig00015.region001	contig00015	contig00015 len=116693 cov=33.4 corr=0 origname=NODE_15_length_116693_cov_33.407404_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USHLN296_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=441695 cov=42.2 corr=0 origname=NODE_2_length_441695_cov_42.195039_pilon sw=shovill-spades/1.1.0 date=20221108	redox-cofactor	RiPPs		
USHLN296_contigs.fa_antismash_contig00010.region001	contig00010	contig00010 len=147083 cov=42.4 corr=0 origname=NODE_10_length_147083_cov_42.369397_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USHLN298_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=971467 cov=48.2 corr=0 origname=NODE_1_length_971467_cov_48.234411_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USHLN298_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=710167 cov=45.6 corr=0 origname=NODE_2_length_710167_cov_45.620852_pilon sw=shovill-spades/1.1.0 date=20221108	redox-cofactor	RiPPs		
USHLN32_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=1783739 cov=35.5 corr=0 origname=NODE_1_length_1783739_cov_35.532604_pilon sw=shovill-spades/1.1.0 date=20220627	thiopeptide	RiPPs		
USHLN32_contigs.fa_antismash_contig00001.region003	contig00001	contig00001 len=1783739 cov=35.5 corr=0 origname=NODE_1_length_1783739_cov_35.532604_pilon sw=shovill-spades/1.1.0 date=20220627	redox-cofactor	RiPPs		
USHLN33_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=1090051 cov=37.0 corr=0 origname=NODE_1_length_1090051_cov_36.954805_pilon sw=shovill-spades/1.1.0 date=20220627	thiopeptide	RiPPs		
USHLN33_contigs.fa_antismash_contig00004.region002	contig00004	contig00004 len=380084 cov=45.1 corr=0 origname=NODE_4_length_380084_cov_45.067944_pilon sw=shovill-spades/1.1.0 date=20220627	redox-cofactor	RiPPs		
USHLN34_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=2074412 cov=28.7 corr=0 origname=NODE_1_length_2074412_cov_28.672675_pilon sw=shovill-spades/1.1.0 date=20220627	thiopeptide	RiPPs		
USHLN34_contigs.fa_antismash_contig00001.region004	contig00001	contig00001 len=2074412 cov=28.7 corr=0 origname=NODE_1_length_2074412_cov_28.672675_pilon sw=shovill-spades/1.1.0 date=20220627	redox-cofactor	RiPPs		
USHLN35_contigs.fa_antismash_contig00001.region002	contig00001	contig00001 len=1097897 cov=36.7 corr=0 origname=NODE_1_length_1097897_cov_36.734272_pilon sw=shovill-spades/1.1.0 date=20220627	redox-cofactor	RiPPs		
USHLN35_contigs.fa_antismash_contig00001.region004	contig00001	contig00001 len=1097897 cov=36.7 corr=0 origname=NODE_1_length_1097897_cov_36.734272_pilon sw=shovill-spades/1.1.0 date=20220627	thiopeptide	RiPPs		
USMM045_contigs.fa_antismash_contig00003.region001	contig00003	contig00003 len=335754 cov=31.4 corr=0 origname=NODE_3_length_335754_cov_31.424943_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM045_contigs.fa_antismash_contig00010.region001	contig00010	contig00010 len=220636 cov=35.5 corr=0 origname=NODE_10_length_220636_cov_35.546174_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM045_contigs.fa_antismash_contig00016.region001	contig00016	contig00016 len=131910 cov=27.2 corr=0 origname=NODE_16_length_131910_cov_27.248082_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM045_contigs.fa_antismash_contig00020.region001	contig00020	contig00020 len=115085 cov=34.4 corr=0 origname=NODE_20_length_115085_cov_34.359986_pilon sw=shovill-spades/1.1.0 date=20221108	redox-cofactor	RiPPs		
USMM046_contigs.fa_antismash_contig00003.region001	contig00003	contig00003 len=335754 cov=32.5 corr=0 origname=NODE_3_length_335754_cov_32.486451_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM046_contigs.fa_antismash_contig00008.region001	contig00008	contig00008 len=220636 cov=36.7 corr=0 origname=NODE_8_length_220636_cov_36.659912_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM046_contigs.fa_antismash_contig00018.region001	contig00018	contig00018 len=131910 cov=28.5 corr=0 origname=NODE_18_length_131910_cov_28.533623_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM046_contigs.fa_antismash_contig00022.region001	contig00022	contig00022 len=115135 cov=35.5 corr=0 origname=NODE_22_length_115135_cov_35.501200_pilon sw=shovill-spades/1.1.0 date=20221108	redox-cofactor	RiPPs		
USMM047_contigs.fa_antismash_contig00003.region001	contig00003	contig00003 len=354341 cov=40.3 corr=0 origname=NODE_3_length_354341_cov_40.271756_pilon sw=shovill-spades/1.1.0 date=20221108	redox-cofactor	RiPPs		
USMM047_contigs.fa_antismash_contig00004.region001	contig00004	contig00004 len=335754 cov=36.8 corr=0 origname=NODE_4_length_335754_cov_36.777272_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM047_contigs.fa_antismash_contig00010.region001	contig00010	contig00010 len=220597 cov=41.3 corr=2 origname=NODE_10_length_220597_cov_41.273564_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM047_contigs.fa_antismash_contig00017.region001	contig00017	contig00017 len=131910 cov=32.5 corr=0 origname=NODE_17_length_131910_cov_32.489283_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM048_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=335754 cov=35.7 corr=0 origname=NODE_2_length_335754_cov_35.717173_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM048_contigs.fa_antismash_contig00010.region001	contig00010	contig00010 len=220831 cov=41.8 corr=0 origname=NODE_10_length_220831_cov_41.753339_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM048_contigs.fa_antismash_contig00013.region001	contig00013	contig00013 len=184435 cov=30.9 corr=0 origname=NODE_13_length_184435_cov_30.898662_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM048_contigs.fa_antismash_contig00021.region001	contig00021	contig00021 len=115114 cov=39.7 corr=0 origname=NODE_21_length_115114_cov_39.732981_pilon sw=shovill-spades/1.1.0 date=20221108	redox-cofactor	RiPPs		
USMM049_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=476807 cov=40.5 corr=0 origname=NODE_1_length_476807_cov_40.471852_pilon sw=shovill-spades/1.1.0 date=20221108	RRE-containing	RiPPs		
USMM050_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=362431 cov=47.7 corr=0 origname=NODE_1_length_362431_cov_47.711766_pilon sw=shovill-spades/1.1.0 date=20221108	RRE-containing	RiPPs		
USMM051_contigs.fa_antismash_contig00007.region001	contig00007	contig00007 len=268600 cov=46.5 corr=0 origname=NODE_7_length_268600_cov_46.490795_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USMM053_contigs.fa_antismash_contig00007.region001	contig00007	contig00007 len=267237 cov=45.0 corr=0 origname=NODE_7_length_267237_cov_44.982263_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USMM054_contigs.fa_antismash_contig00005.region001	contig00005	contig00005 len=381125 cov=39.7 corr=0 origname=NODE_5_length_381125_cov_39.723197_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USMM055_contigs.fa_antismash_contig00005.region001	contig00005	contig00005 len=381125 cov=42.8 corr=0 origname=NODE_5_length_381125_cov_42.765148_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USMM056_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=362431 cov=44.8 corr=0 origname=NODE_1_length_362431_cov_44.777743_pilon sw=shovill-spades/1.1.0 date=20221108	RRE-containing	RiPPs		
USMM057_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=362431 cov=40.7 corr=0 origname=NODE_1_length_362431_cov_40.665666_pilon sw=shovill-spades/1.1.0 date=20221108	RRE-containing	RiPPs		
USMM058_contigs.fa_antismash_contig00007.region001	contig00007	contig00007 len=267154 cov=39.7 corr=0 origname=NODE_7_length_267154_cov_39.725482_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USMM059_contigs.fa_antismash_contig00005.region001	contig00005	contig00005 len=381125 cov=39.5 corr=0 origname=NODE_5_length_381125_cov_39.481940_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USMM061_contigs.fa_antismash_contig00009.region001	contig00009	contig00009 len=268600 cov=45.1 corr=0 origname=NODE_9_length_268600_cov_45.072644_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USMM062_contigs.fa_antismash_contig00008.region001	contig00008	contig00008 len=267237 cov=37.4 corr=0 origname=NODE_8_length_267237_cov_37.432025_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USMM063_contigs.fa_antismash_contig00008.region001	contig00008	contig00008 len=267237 cov=38.8 corr=0 origname=NODE_8_length_267237_cov_38.803441_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USMM064_contigs.fa_antismash_contig00009.region001	contig00009	contig00009 len=267237 cov=40.1 corr=0 origname=NODE_9_length_267237_cov_40.148997_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USMM066_contigs.fa_antismash_contig00001.region002	contig00001	contig00001 len=614865 cov=44.6 corr=0 origname=NODE_1_length_614865_cov_44.551700_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM066_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=537959 cov=45.3 corr=0 origname=NODE_2_length_537959_cov_45.301316_pilon sw=shovill-spades/1.1.0 date=20221108	redox-cofactor.RiPP-like	RiPPs		
USMM068_contigs.fa_antismash_contig00001.region002	contig00001	contig00001 len=614865 cov=47.9 corr=0 origname=NODE_1_length_614865_cov_47.930170_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM068_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=537959 cov=49.2 corr=0 origname=NODE_2_length_537959_cov_49.218510_pilon sw=shovill-spades/1.1.0 date=20221108	redox-cofactor.RiPP-like	RiPPs		
USMM072_contigs.fa_antismash_contig00007.region001	contig00007	contig00007 len=267237 cov=42.4 corr=0 origname=NODE_7_length_267237_cov_42.420509_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USMM074_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=1049521 cov=26.9 corr=0 origname=NODE_1_length_1049521_cov_26.853207_pilon sw=shovill-spades/1.1.0 date=20221108	lassopeptide	RiPPs		
USMM074_contigs.fa_antismash_contig00004.region001	contig00004	contig00004 len=375078 cov=18.0 corr=0 origname=NODE_4_length_375078_cov_17.998579_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM074_contigs.fa_antismash_contig00006.region001	contig00006	contig00006 len=249846 cov=26.4 corr=0 origname=NODE_6_length_249846_cov_26.398454_pilon sw=shovill-spades/1.1.0 date=20221108	LAP	RiPPs		
USMM075_contigs.fa_antismash_contig00003.region001	contig00003	contig00003 len=407976 cov=32.8 corr=0 origname=NODE_3_length_407976_cov_32.789886_pilon sw=shovill-spades/1.1.0 date=20221108	LAP	RiPPs		
USMM075_contigs.fa_antismash_contig00005.region001	contig00005	contig00005 len=375078 cov=22.1 corr=0 origname=NODE_5_length_375078_cov_22.070244_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM075_contigs.fa_antismash_contig00024.region001	contig00024	contig00024 len=52737 cov=27.8 corr=0 origname=NODE_24_length_52737_cov_27.842701_pilon sw=shovill-spades/1.1.0 date=20221108	lassopeptide	RiPPs		
USMM078_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=957108 cov=34.2 corr=0 origname=NODE_1_length_957108_cov_34.190870_pilon sw=shovill-spades/1.1.0 date=20221108	redox-cofactor	RiPPs		
USMM078_contigs.fa_antismash_contig00012.region001	contig00012	contig00012 len=117738 cov=39.4 corr=0 origname=NODE_12_length_117738_cov_39.390863_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM078_contigs.fa_antismash_contig00025.region001	contig00025	contig00025 len=78348 cov=35.6 corr=0 origname=NODE_25_length_78348_cov_35.559262_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USMM079_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=957108 cov=28.0 corr=0 origname=NODE_1_length_957108_cov_27.968989_pilon sw=shovill-spades/1.1.0 date=20221108	redox-cofactor	RiPPs		
USMM079_contigs.fa_antismash_contig00012.region001	contig00012	contig00012 len=117738 cov=31.9 corr=0 origname=NODE_12_length_117738_cov_31.907147_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM079_contigs.fa_antismash_contig00025.region001	contig00025	contig00025 len=78348 cov=28.9 corr=0 origname=NODE_25_length_78348_cov_28.919795_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USMM080_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=1968458 cov=43.4 corr=0 origname=NODE_1_length_1968458_cov_43.442639_pilon sw=shovill-spades/1.1.0 date=20221108	redox-cofactor	RiPPs		
USMM080_contigs.fa_antismash_contig00001.region003	contig00001	contig00001 len=1968458 cov=43.4 corr=0 origname=NODE_1_length_1968458_cov_43.442639_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USMM081_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=1968458 cov=41.9 corr=0 origname=NODE_1_length_1968458_cov_41.876054_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USMM081_contigs.fa_antismash_contig00001.region003	contig00001	contig00001 len=1968458 cov=41.9 corr=0 origname=NODE_1_length_1968458_cov_41.876054_pilon sw=shovill-spades/1.1.0 date=20221108	redox-cofactor	RiPPs		
USMM082_contigs.fa_antismash_contig00001.region002	contig00001	contig00001 len=1132682 cov=32.7 corr=0 origname=NODE_1_length_1132682_cov_32.737211_pilon sw=shovill-spades/1.1.0 date=20221108	lassopeptide	RiPPs		
USMM082_contigs.fa_antismash_contig00001.region004	contig00001	contig00001 len=1132682 cov=32.7 corr=0 origname=NODE_1_length_1132682_cov_32.737211_pilon sw=shovill-spades/1.1.0 date=20221108	RRE-containing	RiPPs		
USMM083_contigs.fa_antismash_contig00001.region002	contig00001	contig00001 len=1132682 cov=27.7 corr=0 origname=NODE_1_length_1132682_cov_27.731328_pilon sw=shovill-spades/1.1.0 date=20221108	lassopeptide	RiPPs		
USMM083_contigs.fa_antismash_contig00001.region004	contig00001	contig00001 len=1132682 cov=27.7 corr=0 origname=NODE_1_length_1132682_cov_27.731328_pilon sw=shovill-spades/1.1.0 date=20221108	RRE-containing	RiPPs		
USMM084_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=976936 cov=45.9 corr=0 origname=NODE_1_length_976936_cov_45.904670_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USMM084_contigs.fa_antismash_contig00003.region001	contig00003	contig00003 len=604486 cov=43.7 corr=0 origname=NODE_3_length_604486_cov_43.731999_pilon sw=shovill-spades/1.1.0 date=20221108	RRE-containing	RiPPs		
USMM085_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=978356 cov=45.4 corr=0 origname=NODE_1_length_978356_cov_45.417612_pilon sw=shovill-spades/1.1.0 date=20221108	thiopeptide	RiPPs		
USMM085_contigs.fa_antismash_contig00003.region001	contig00003	contig00003 len=604486 cov=43.0 corr=0 origname=NODE_3_length_604486_cov_43.021113_pilon sw=shovill-spades/1.1.0 date=20221108	RRE-containing	RiPPs		
USMM086_contigs.fa_antismash_contig00001.region004	contig00001	contig00001 len=597467 cov=16.0 corr=0 origname=NODE_1_length_597467_cov_16.028010_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM086_contigs.fa_antismash_contig00005.region002	contig00005	contig00005 len=324685 cov=13.6 corr=0 origname=NODE_5_length_324685_cov_13.584797_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM086_contigs.fa_antismash_contig00016.region001	contig00016	contig00016 len=145931 cov=28.2 corr=0 origname=NODE_16_length_145931_cov_28.176306_pilon sw=shovill-spades/1.1.0 date=20221108	LAP	RiPPs		
USMM086_contigs.fa_antismash_contig00020.region001	contig00020	contig00020 len=79811 cov=60.2 corr=0 origname=NODE_20_length_79811_cov_60.187591_pilon sw=shovill-spades/1.1.0 date=20221108	lanthipeptide-class-ii	RiPPs		
USMM086_contigs.fa_antismash_contig00029.region001	contig00029	contig00029 len=31775 cov=34.1 corr=0 origname=NODE_29_length_31775_cov_34.116410_pilon sw=shovill-spades/1.1.0 date=20221108	ranthipeptide	RiPPs		
USMM087_contigs.fa_antismash_contig00003.region002	contig00003	contig00003 len=324685 cov=12.3 corr=0 origname=NODE_3_length_324685_cov_12.268188_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM087_contigs.fa_antismash_contig00008.region003	contig00008	contig00008 len=284022 cov=13.1 corr=0 origname=NODE_8_length_284022_cov_13.115085_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM087_contigs.fa_antismash_contig00017.region001	contig00017	contig00017 len=145931 cov=25.5 corr=0 origname=NODE_17_length_145931_cov_25.473851_pilon sw=shovill-spades/1.1.0 date=20221108	LAP	RiPPs		
USMM087_contigs.fa_antismash_contig00022.region001	contig00022	contig00022 len=79896 cov=50.9 corr=0 origname=NODE_22_length_79896_cov_50.930714_pilon sw=shovill-spades/1.1.0 date=20221108	lanthipeptide-class-ii	RiPPs		
USMM087_contigs.fa_antismash_contig00031.region001	contig00031	contig00031 len=40960 cov=29.2 corr=0 origname=NODE_31_length_40960_cov_29.208940_pilon sw=shovill-spades/1.1.0 date=20221108	ranthipeptide	RiPPs		
USMM088_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=967892 cov=12.0 corr=0 origname=NODE_1_length_967892_cov_11.953688_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM088_contigs.fa_antismash_contig00009.region001	contig00009	contig00009 len=227110 cov=20.1 corr=0 origname=NODE_9_length_227110_cov_20.118093_pilon sw=shovill-spades/1.1.0 date=20221108	LAP	RiPPs		
USMM088_contigs.fa_antismash_contig00015.region001	contig00015	contig00015 len=149974 cov=11.3 corr=0 origname=NODE_15_length_149974_cov_11.335353_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM088_contigs.fa_antismash_contig00019.region001	contig00019	contig00019 len=101905 cov=29.8 corr=0 origname=NODE_19_length_101905_cov_29.753718_pilon sw=shovill-spades/1.1.0 date=20221108	ranthipeptide	RiPPs		
USMM088_contigs.fa_antismash_contig00021.region001	contig00021	contig00021 len=67785 cov=50.4 corr=0 origname=NODE_21_length_67785_cov_50.371561_pilon sw=shovill-spades/1.1.0 date=20221108	lanthipeptide-class-iii	RiPPs		
USMM088_contigs.fa_antismash_contig00022.region001	contig00022	contig00022 len=62727 cov=21.9 corr=0 origname=NODE_22_length_62727_cov_21.850693_pilon sw=shovill-spades/1.1.0 date=20221108	RRE-containing	RiPPs		
USMM088_contigs.fa_antismash_contig00035.region001	contig00035	contig00035 len=16984 cov=36.1 corr=0 origname=NODE_35_length_16984_cov_36.064541_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM091_contigs.fa_antismash_contig00002.region002	contig00002	contig00002 len=629415 cov=23.0 corr=0 origname=NODE_2_length_629415_cov_22.986553_pilon sw=shovill-spades/1.1.0 date=20221108	lassopeptide	RiPPs		
USMM091_contigs.fa_antismash_contig00004.region001	contig00004	contig00004 len=586120 cov=36.8 corr=1 origname=NODE_4_length_586120_cov_36.836008_pilon sw=shovill-spades/1.1.0 date=20221108	LAP	RiPPs		
USMM091_contigs.fa_antismash_contig00005.region002	contig00005	contig00005 len=380056 cov=15.1 corr=0 origname=NODE_5_length_380056_cov_15.147835_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM091_contigs.fa_antismash_contig00005.region003	contig00005	contig00005 len=380056 cov=15.1 corr=0 origname=NODE_5_length_380056_cov_15.147835_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM091_contigs.fa_antismash_contig00019.region001	contig00019	contig00019 len=70640 cov=66.6 corr=0 origname=NODE_19_length_70640_cov_66.569198_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM091_contigs.fa_antismash_contig00022.region001	contig00022	contig00022 len=61401 cov=32.2 corr=0 origname=NODE_22_length_61401_cov_32.186344_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
USMM093_contigs.fa_antismash_contig00001.region002	contig00001	contig00001 len=706818 cov=21.7 corr=0 origname=NODE_1_length_706818_cov_21.725163_pilon sw=shovill-spades/1.1.0 date=20221108	lassopeptide	RiPPs		
USMM093_contigs.fa_antismash_contig00004.region001	contig00004	contig00004 len=586120 cov=26.6 corr=0 origname=NODE_4_length_586120_cov_26.578112_pilon sw=shovill-spades/1.1.0 date=20221108	LAP	RiPPs		
USMM093_contigs.fa_antismash_contig00006.region002	contig00006	contig00006 len=380560 cov=11.6 corr=0 origname=NODE_6_length_380560_cov_11.611888_pilon sw=shovill-spades/1.1.0 date=20221108	RiPP-like	RiPPs		
