BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001813	BGC0001813	Streptomyces sp. NRRL WC-3703 contig80.1, whole genome shotgun sequence	PKS-like.NRPS	PKS-NRP_Hybrids	Streptomyces sp. NRRL WC-3703	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001816	BGC0001816	Shuttle vector AtFAC9J20, complete sequence	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Shuttle vector AtFAC9J20	other sequences,artificial sequences,vectors
BGC0001819	BGC0001819	Streptomyces venezuelae strain NRRL B-65442 chromosome	T1PKS.NRPS-like.T3PKS	PKS-NRP_Hybrids	Streptomyces venezuelae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001823	BGC0001823	Streptomyces sp. CB02120-2	transAT-PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. CB02120-2	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001829	BGC0001829	Streptomyces chromofuscus TMC-86A operon, strain ATCC49982	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Streptomyces chromofuscus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001845	BGC0001845	Streptomyces sp. CBMAI 2042 A979_AS2_SC1, whole genome shotgun sequence	T1PKS.transAT-PKS.PKS-like.NRPS	PKS-NRP_Hybrids	Streptomyces sp. CBMAI 2042	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001853	BGC0001853	Streptomyces argillaceus genomic DNA containing lrg region, strain ATCC 12956	transAT-PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Streptomyces argillaceus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001856	BGC0001856	Streptomyces caniferus caniferolides gene cluster, partial sequence	T1PKS.NRPS-like.PKS-like	PKS-NRP_Hybrids	Streptomyces caniferus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001857	BGC0001857	Aspergillus burnettii strain FRR 5400 burnettramic acid biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus burnettii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001876	BGC0001876	Thalassospira sp. CNJ-328 thalassospiramide gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Thalassospira sp. CNJ-328	Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Thalassospira,unclassified Thalassospira
BGC0001881	BGC0001881	Pyricularia grisea strain NI980 phytotoxin pyrichalasin H5 gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Pyricularia grisea	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Magnaporthales,Pyriculariaceae,Pyricularia
BGC0001884	BGC0001884	TPA_exp: Fischerella sp. PCC 9339 aranazole biosynthetic gene cluster, complete sequence	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Fischerella sp. PCC 9339	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0001885	BGC0001885	TPA_exp: Streptomyces sp. NRRL F-4335 oxazolepoxidomycin biosynthetic gene cluster, complete sequence	transAT-PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Streptomyces sp. NRRL F-4335	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001902	BGC0001902	Myxococcus virescens strain ST200611 bengamide biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Myxococcus virescens	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001918	BGC0001918	Streptomyces sp. ML55 DNA, JBIR-06 biosynthesis gene cluster	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001919	BGC0001919	Streptomyces orinoci NBRC 13466 DNA, neoantimycin biosynthesis gene cluster	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces orinoci	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001923	BGC0001923	Acremonium egyptiacum F-1392 DNA, ascochlorin biosynthesis gene cluster, complete sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Acremonium egyptiacum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreales incertae sedis,Acremonium
BGC0001941	BGC0001941	Myxococcus fulvus strain SBMx132 fulvuthiacene biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Myxococcus fulvus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0001950	BGC0001950	Cylindrospermum moravicum CCALA 993 puwainaphycin and minutissamide lipopeptide gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Cylindrospermum moravicum CCALA 993	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Cylindrospermum
BGC0001951	BGC0001951	Cylindrospermum alatosporum CCALA 994 puwainaphycin and minutissamide lipopeptide gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Cylindrospermum alatosporum CCALA 994	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Cylindrospermum
BGC0001952	BGC0001952	Anabaena minutissima UTEX B 1613 puwainaphycin and minutissamide lipopeptide gene cluster, complete sequence	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Anabaena minutissima UTEX B 1613	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Anabaena
BGC0001953	BGC0001953	Anabaena sp. UHCC-0399 puwainaphycin and minutissamide lipopeptide gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Anabaena sp. UHCC-0399	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Anabaena,unclassified Anabaena
BGC0001955	BGC0001955	Amycolatopsis keratiniphila strain NRRL B24117 keratinimicin biosynthetic gene cluster, complete sequence	NRPS.NRPS-like.T3PKS	PKS-NRP_Hybrids	Amycolatopsis keratiniphila	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis japonica group
BGC0001956	BGC0001956	Streptomyces miharaensis strain MS-1242 [SF-489]	T1PKS.NRPS-like	PKS-NRP_Hybrids	Streptomyces miharaensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001957	BGC0001957	Streptomyces novoguineensis strain IFO 13571	T1PKS.NRPS-like	PKS-NRP_Hybrids	Streptomyces novoguineensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001963	BGC0001963	Catenulispora sp. strain KCB13F217	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Catenulispora sp.	Bacteria,Actinobacteria,Catenulisporales,Catenulisporaceae,Catenulispora
BGC0001966	BGC0001966	Phoma sp. strain F3723 BII-rafflesfungin biosynthetic gene cluster, putative heme-binding protein, hypothetical protein, AMP dependent ligase, glycosyltransferase, putative membrane transport protein, MARVEL domain containing protein, heme oxygenase-like protein, FAD-binding domain-containing protein, hypothetical protein, thioesterase type II domain containing protein, BII-rafflesfungin nonribosomal protein synthetase, and BII-rafflesfungin polyketide synthase genes, partial sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Phoma sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Didymellaceae,Phoma
BGC0001970	BGC0001970	Okeania hirsuta strain PAB-10-Feb-10-1 malyngamide C acetate gene cluster, complete sequence	T3PKS.T1PKS.PKS-like.NRPS	PKS-NRP_Hybrids	Okeania hirsuta	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Okeania
BGC0001971	BGC0001971	Okeania hirsuta strain PAP-21-Jun-06-1 malyngamide I gene cluster, complete sequence	T3PKS.T1PKS.PKS-like.NRPS	PKS-NRP_Hybrids	Okeania hirsuta	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Okeania
BGC0002001	BGC0002001	Azotobacter chroococcum NCIMB 8003 chromosome, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Azotobacter chroococcum NCIMB 8003	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azotobacter
BGC0002009	BGC0002009	Amycolatopsis vancoresmycina strain NRRL B-24208 contig5.1, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Amycolatopsis vancoresmycina	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0002011	BGC0002011	Amycolatopsis alba DSM 44262 scaffold1, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Amycolatopsis alba DSM 44262	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0002025	BGC0002025	Jahnella sp. MSr9139 thaxteramide C biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Jahnella sp. MSr9139	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Jahnella,unclassified Jahnella
BGC0002026	BGC0002026	Jahnella sp. MSr9139 thaxteramide A/B biosynthetic gene cluster, complete sequence	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Jahnella sp. MSr9139	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Jahnella,unclassified Jahnella
BGC0002035	BGC0002035	Neonectria sp. DH2 000001F, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Neonectria sp. DH2	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Neonectria,unclassified Neonectria
BGC0002046	BGC0002046	Gynuella sunshinyii YC6258, complete genome	transAT-PKS-like.NRPS	PKS-NRP_Hybrids	Gynuella sunshinyii YC6258	Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Gynuella
BGC0002050	BGC0002050	Burkholderia sp. B8(2020) necroxime biosynthetic gene cluster, complete sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Burkholderia sp. B8(2020)	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0002054	BGC0002054	Streptomyces novoguineensis strain T-36496	T1PKS.NRPS-like	PKS-NRP_Hybrids	Streptomyces novoguineensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002055	BGC0002055	Sponge metagenome isolate 1MJP40-24 NODE_29_length_165452_cov_18.316300, whole genome shotgun sequence	T3PKS.transAT-PKS.PKS-like.NRPS	PKS-NRP_Hybrids	sponge metagenome	unclassified sequences,metagenomes,organismal metagenomes
BGC0002061	BGC0002061	Nostoc punctiforme PCC 73102, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Nostoc punctiforme PCC 73102	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0002066	BGC0002066	Trichoderma harzianum strain T6776 Scaffolds0072.1, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Trichoderma harzianum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Trichoderma
BGC0002067	BGC0002067	Penicillium oxalicum 114-2 unplaced genomic scaffold scaffold_8, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Penicillium oxalicum 114-2	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0002082	BGC0002082	Stappia indica strain PHM037 chromosome, complete genome	NRPS.transAT-PKS.T3PKS	PKS-NRP_Hybrids	Stappia indica	Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Stappia
BGC0002090	BGC0002090	Streptomyces griseoaurantiacus strain MBK6 scaffold10.1, whole genome shotgun sequence	T1PKS.NRPS-like.prodigiosin	PKS-NRP_Hybrids	Streptomyces griseoaurantiacus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces aurantiacus group
BGC0002093	BGC0002093	Talaromyces variabilis HXQ-H-1 polyketide synthase-nonribosomal peptide synthetase (iccA), ring expansion P450 (iccC), short-chain dehydrogenase TIC 32 (iccH), epimerase (iccE), Diels-Alderase (iccD), cytochrome P450 (iccF), trans-enoyl reductase (iccB), and NADH-dependent flavin oxidoreductase (iccG) genes, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	Talaromyces variabilis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Trichocomaceae,Talaromyces
BGC0002104	BGC0002104	Streptomyces eurocidicus strain ATCC 27428 Seur_scaffold14, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Streptomyces eurocidicus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002106	BGC0002106	Streptomyces rimosus subsp. rimosus strain NRRL WC-3558 contig13.1, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Streptomyces rimosus subsp. rimosus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002107	BGC0002107	Agrobacterium tumefaciens str. C58 linear chromosome, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Agrobacterium fabrum str. C58	Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium/Agrobacterium group,Agrobacterium,Agrobacterium tumefaciens complex
BGC0002114	BGC0002114	Sandaracinus sp. strain MSr10575 plasmid pSa001, complete sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Sandaracinus sp.	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Sandaracinaceae,Sandaracinus,unclassified Sandaracinus
BGC0002118	BGC0002118	MAG: Candidatus Synoicihabitans palmerolidicus isolate Bin8 Contig9_BGC4_PalmerolideA, whole genome shotgun sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Candidatus Synoicihabitans palmerolidicus	Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Candidatus Synoicihabitans
BGC0002119	BGC0002119	MAG: Candidatus Synoicihabitans palmerolidicus isolate Bin8 Contig8_BGC3, whole genome shotgun sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Candidatus Synoicihabitans palmerolidicus	Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Candidatus Synoicihabitans
BGC0002131	BGC0002131	Chloroflexi bacterium TSY Poriflexus_aureus_TSY_Hybrid_331, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Chloroflexi bacterium TSY	Bacteria,Chloroflexi
BGC0002169	BGC0002169	Aspergillus aculeatus ATCC 16872 unplaced genomic scaffold ASPACscaffold_11, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus aculeatus ATCC 16872	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002171	BGC0002171	Aspergillus niger ATCC 1015, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Aspergillus niger ATCC 1015	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002186	BGC0002186	Fusarium graminearum PH-1 chromosome 2, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Fusarium graminearum PH-1	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0002188	BGC0002188	Fusarium pseudograminearum CS3096 chromosome 1, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Fusarium pseudograminearum CS3096	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0002197	BGC0002197	Penicillium crustosum strain PRB-2 terrestric acid gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Penicillium crustosum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0002203	BGC0002203	Beauveria bassiana ARSEF 2860 unplaced genomic scaffold BBA_S00032, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Beauveria bassiana ARSEF 2860	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Beauveria
BGC0002204	BGC0002204	Aspergillus flavipes strain CNL-338 cytochalasan biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus flavipes	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002205	BGC0002205	Parastagonospora nodorum SN15 scaffold_1, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Parastagonospora nodorum SN15	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Phaeosphaeriaceae,Parastagonospora
BGC0002209	BGC0002209	Aspergillus ustus strain 3.3904 AUSC_79, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Aspergillus ustus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002210	BGC0002210	TPA_exp: Aspergillus violaceofuscus CBS 115571 DNA, biosynthetic gene cluster of pyranoviolin A	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus violaceofuscus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002212	BGC0002212	Moniliophthora roreri MCA 2997 sctg_0009_0002, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Moniliophthora roreri MCA 2997	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Marasmiaceae,Moniliophthora
BGC0002230	BGC0002230	Tolypocladium sp. 49Y tolypyridone C biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Tolypocladium sp. 49Y	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Ophiocordycipitaceae,Tolypocladium,unclassified Tolypocladium
BGC0002235	BGC0002235	Magnaporthe oryzae 70-15 chromosome 2, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Pyricularia oryzae 70-15	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Magnaporthales,Pyriculariaceae,Pyricularia
BGC0002239	BGC0002239	Acremonium sp. pyd gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Acremonium sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreales incertae sedis,Acremonium,unclassified Acremonium
BGC0002250	BGC0002250	Pyrenophora tritici-repentis Pt-1C-BFP supercont1.3 genomic scaffold, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Pyrenophora tritici-repentis Pt-1C-BFP	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Pyrenophora
BGC0002259	BGC0002259	Cordyceps militaris CM01 unplaced genomic scaffold CCM_S00001, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Cordyceps militaris CM01	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Cordyceps
BGC0002261	BGC0002261	Fusarium sp. RK97-94 DNA, lucilactaene biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Fusarium sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium
BGC0002268	BGC0002268	Penicillium sp. strain PKI-1938 phenylfuropyridone biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Penicillium sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0002270	BGC0002270	Metarhizium robertsii ARSEF 23 MAA_Scf_1, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Metarhizium robertsii ARSEF 23	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Metarhizium
BGC0002275	BGC0002275	Aspergillus lacticoffeatus CBS 101883 unplaced genomic scaffold BO96scaffold_58, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Aspergillus niger CBS 101883	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002296	BGC0002296	Moorena producens ASI16Jul14-2 vatiamide A-F gene cluster, complete sequence	T1PKS.PKS-like.T3PKS.NRPS	PKS-NRP_Hybrids	Moorena producens ASI16Jul14-2	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Moorena
BGC0002297	BGC0002297	Phormidium sp. LP904c microcystin biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Phormidium sp. LP904c	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Phormidium
BGC0002304	BGC0002304	Talaromyces variabilis strain HXQ-H-1 varicidin A and B biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Talaromyces variabilis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Trichocomaceae,Talaromyces
BGC0002314	BGC0002314	Streptomyces sp. WAC 01529 chromosome, complete genome	T3PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. WAC 01529	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002342	BGC0002342	Myxococcus xanthus strain Mx x48 myxolipoxazole/myxopyrimidinol biosynthetic gene cluster, complete sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Myxococcus xanthus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0002344	BGC0002344	Nonomuraea coxensis DSM 45129 chromosome, complete genome	NRPS.T3PKS	PKS-NRP_Hybrids	Nonomuraea coxensis DSM 45129	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
BGC0002350	BGC0002350	Streptomyces mobaraensis NBRC 13819 = DSM 40847 chromosome, complete genome	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Streptomyces mobaraensis NBRC 13819 = DSM 40847	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002365	BGC0002365	Streptomyces sp. strain SCSIO40010 fatty acid hydroxylase, polyketide synthase/non-ribosomal peptide synthetase, FAD-dependent oxidoreductase, alcohol dehydrogenase, and cytochrome P450 genes, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002386	BGC0002386	Sorangium cellulosum So0157-2, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Sorangium cellulosum So0157-2	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0002411	BGC0002411	Rivularia sp. PCC 7116, complete genome	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Rivularia sp. PCC 7116	Bacteria,Cyanobacteria,Nostocales,Rivulariaceae,Rivularia,unclassified Rivularia (in: Bacteria)
BGC0002416	BGC0002416	Variovorax paradoxus strain P4B variobactin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Variovorax paradoxus	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax
BGC0002417	BGC0002417	Variovorax paradoxus B4 chromosome 1, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Variovorax paradoxus B4	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax
BGC0002418	BGC0002418	Alcanivorax pacificus W11-5, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Alcanivorax pacificus W11-5	Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax
BGC0002419	BGC0002419	Acidovorax citrulli AAC00-1, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Acidovorax citrulli AAC00-1	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax
BGC0002420	BGC0002420	Variovorax paradoxus S110 chromosome 1, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Variovorax paradoxus S110	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax
BGC0002434	BGC0002434	Kitasatospora sp. strain S023 PoTeM biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Kitasatospora sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora,unclassified Kitasatospora
BGC0002451	BGC0002451	Streptomyces sp. strain SYP-A7193 inthomycin biosynthesis gene cluster, complete sequence	transAT-PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002453	BGC0002453	Streptomyces seoulensis strain A01 ansaseomycin gene cluster, complete sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Streptomyces seoulensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
