sampleID,contignumber,regionnumber,category,contig_edge,core_location,cutoff,detection_rule,product,protocluster_number,kind,internal_id,seq_run,seq_sumission_date,data_return_date,internal_date_isolate_received,source_lab,isolation_date,sample_location,sample_location_lat,sample_location_lon,sample_source,lab_field_derived,host_species_non_mosquito,life_stage_non_mosquito,sex_non_mosquito,tissue_non_mosquito,mosquito_species,mosquito_strain_lab,mosquito_life_stage,mosquito_sex,mosquito_female_feeding_status,mosquito_tissue,confirmed_growth_media,confirmed_growth_temp,qc_pass,completeness,contamination,genome_size_bp,number_contigs,mean_contig_length_bp,longest_contig_bp,gc,number_predicted_genes,n50,total_reads,avg_coverage,gtdb_domain,gtdb_parent,gtdb_class,gtdb_order,gtdb_family,gtdb_genus,gtdb_species,fastani_reference,fastani_ani,fastani_af,SRA_accession_no,SRA_accession_URL
USHLN32,contig00002,region002,terpene,False,[10000:13571],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,USHLN32,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America","Collected from one of six sites (lat, lon): (1) 29.89016, -81.332150, (2) 29.89231,-81.338070, (3) 29.89336,-82.340650, (4) 29.83138, -81.315090, (5) 29.835566, -81.310800, (6) 29.852586,-81.314896",,mosquito,field,,,,,Aedes_albopictus,,larvae,unk,,whole_body,LB,28.0,Pass,99.84,0.2,5262404.0,64.0,82225.0,1783739.0,54.9,4785.0,514905.0,5012936.0,141.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea endophytica,GCF_002858935.1,98.41,0.92,SAMN37642972,https://www.ncbi.nlm.nih.gov/sra/37642972
USHLN32,contig00003,region001,NRPS,False,[20000:33815],30000.0,(VibH_like or Cy_tandem or (cds(Condensation and AMP-binding) and ((IBH_Asp and not SBH_Asp) or IBH_His or TBH_Asp or CyanoBH_Asp1 or CyanoBH_Asp2 or IPL or SalSyn or (EntA and EntC) or (GrbD and GrbE) or (FbnL and FbnM) or PvdO or PvdP or (Orn_monoox and not (KtzT or MetRS-like)) or Lys_monoox or VbsL))),NRP-metallophore,1.0,chemical_hybrid,USHLN32,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America","Collected from one of six sites (lat, lon): (1) 29.89016, -81.332150, (2) 29.89231,-81.338070, (3) 29.89336,-82.340650, (4) 29.83138, -81.315090, (5) 29.835566, -81.310800, (6) 29.852586,-81.314896",,mosquito,field,,,,,Aedes_albopictus,,larvae,unk,,whole_body,LB,28.0,Pass,99.84,0.2,5262404.0,64.0,82225.0,1783739.0,54.9,4785.0,514905.0,5012936.0,141.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea endophytica,GCF_002858935.1,98.41,0.92,SAMN37642972,https://www.ncbi.nlm.nih.gov/sra/37642972
USHLN33,contig00001,region001,RiPP,False,[10000:16226],20000.0,((YcaO or TIGR03604) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,USHLN33,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.26,4908228.0,104.0,47194.0,1090051.0,56.7,4562.0,272732.0,5361509.0,161.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola,GCF_014773485.1,99.43,0.92,SAMN37642973,https://www.ncbi.nlm.nih.gov/sra/37642973
USHLN33,contig00001,region002,other,False,[10000:10627],20000.0,Autoind_synth,hserlactone,1.0,single,USHLN33,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.26,4908228.0,104.0,47194.0,1090051.0,56.7,4562.0,272732.0,5361509.0,161.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola,GCF_014773485.1,99.43,0.92,SAMN37642973,https://www.ncbi.nlm.nih.gov/sra/37642973
USHLN33,contig00001,region003,other,False,[5000:7355],20000.0,IucA_IucC,NI-siderophore,1.0,single,USHLN33,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.26,4908228.0,104.0,47194.0,1090051.0,56.7,4562.0,272732.0,5361509.0,161.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola,GCF_014773485.1,99.43,0.92,SAMN37642973,https://www.ncbi.nlm.nih.gov/sra/37642973
USHLN33,contig00004,region001,NRPS,False,[20000:23939],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,USHLN33,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.26,4908228.0,104.0,47194.0,1090051.0,56.7,4562.0,272732.0,5361509.0,161.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola,GCF_014773485.1,99.43,0.92,SAMN37642973,https://www.ncbi.nlm.nih.gov/sra/37642973
USHLN33,contig00004,region002,RiPP,False,[10000:12169],20000.0,"(cds(PF04055 and (TIGR04085 or SPASM)) and (TIGR02111 or TIGR03966) and minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE]))",redox-cofactor,1.0,single,USHLN33,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.26,4908228.0,104.0,47194.0,1090051.0,56.7,4562.0,272732.0,5361509.0,161.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola,GCF_014773485.1,99.43,0.92,SAMN37642973,https://www.ncbi.nlm.nih.gov/sra/37642973
USHLN33,contig00006,region001,NRPS,False,[20000:28541],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,USHLN33,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.26,4908228.0,104.0,47194.0,1090051.0,56.7,4562.0,272732.0,5361509.0,161.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola,GCF_014773485.1,99.43,0.92,SAMN37642973,https://www.ncbi.nlm.nih.gov/sra/37642973
USHLN33,contig00019,region001,NRPS,False,[20000:29540],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,USHLN33,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.26,4908228.0,104.0,47194.0,1090051.0,56.7,4562.0,272732.0,5361509.0,161.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola,GCF_014773485.1,99.43,0.92,SAMN37642973,https://www.ncbi.nlm.nih.gov/sra/37642973
USHLN34,contig00001,region001,RiPP,False,[10000:16266],20000.0,((YcaO or TIGR03604) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,USHLN34,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.14,4916087.0,59.0,83323.0,2074412.0,53.4,4582.0,403386.0,3715566.0,112.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea ananatis,GCF_000710035.2,98.88,0.92,SAMN37642975,https://www.ncbi.nlm.nih.gov/sra/37642975
USHLN34,contig00001,region002,other,False,[9771:10383],20000.0,Autoind_synth,hserlactone,1.0,single,USHLN34,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.14,4916087.0,59.0,83323.0,2074412.0,53.4,4582.0,403386.0,3715566.0,112.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea ananatis,GCF_000710035.2,98.88,0.92,SAMN37642975,https://www.ncbi.nlm.nih.gov/sra/37642975
USHLN34,contig00001,region003,other,False,[5000:20532],20000.0,"(phosphonates and minimum(1, [2-Hacid_dh_C, Aldedh, Aminotran_1_2, Aminotran_5, AurF, CTP_transf_like, DUF4992, Fe-ADH, HMGL-like, Metallophos_2, NTP_transf_3, NTP_transf_5, PALP, PEP_mutase, TPP_enzyme_C, TPP_enzyme_N, phosphonates]) and not (phosphonatesHydrolase or phosphonatesMeIsocitrateLyase))",phosphonate,1.0,single,USHLN34,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.14,4916087.0,59.0,83323.0,2074412.0,53.4,4582.0,403386.0,3715566.0,112.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea ananatis,GCF_000710035.2,98.88,0.92,SAMN37642975,https://www.ncbi.nlm.nih.gov/sra/37642975
USHLN34,contig00001,region004,RiPP,False,[10000:12166],20000.0,"(cds(PF04055 and (TIGR04085 or SPASM)) and (TIGR02111 or TIGR03966) and minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE]))",redox-cofactor,1.0,single,USHLN34,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.14,4916087.0,59.0,83323.0,2074412.0,53.4,4582.0,403386.0,3715566.0,112.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea ananatis,GCF_000710035.2,98.88,0.92,SAMN37642975,https://www.ncbi.nlm.nih.gov/sra/37642975
USHLN34,contig00001,region005,other,False,[10000:10633],20000.0,Autoind_synth,hserlactone,1.0,single,USHLN34,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.14,4916087.0,59.0,83323.0,2074412.0,53.4,4582.0,403386.0,3715566.0,112.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea ananatis,GCF_000710035.2,98.88,0.92,SAMN37642975,https://www.ncbi.nlm.nih.gov/sra/37642975
USHLN34,contig00002,region001,other,False,[5000:8338],20000.0,"(phosphonates and minimum(1, [2-Hacid_dh_C, Aldedh, Aminotran_1_2, Aminotran_5, AurF, CTP_transf_like, DUF4992, Fe-ADH, HMGL-like, Metallophos_2, NTP_transf_3, NTP_transf_5, PALP, PEP_mutase, TPP_enzyme_C, TPP_enzyme_N, phosphonates]) and not (phosphonatesHydrolase or phosphonatesMeIsocitrateLyase))",phosphonate,1.0,single,USHLN34,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.14,4916087.0,59.0,83323.0,2074412.0,53.4,4582.0,403386.0,3715566.0,112.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea ananatis,GCF_000710035.2,98.88,0.92,SAMN37642975,https://www.ncbi.nlm.nih.gov/sra/37642975
USHLN34,contig00004,region001,terpene,False,[10000:13565],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,USHLN34,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.14,4916087.0,59.0,83323.0,2074412.0,53.4,4582.0,403386.0,3715566.0,112.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea ananatis,GCF_000710035.2,98.88,0.92,SAMN37642975,https://www.ncbi.nlm.nih.gov/sra/37642975
USHLN34,contig00005,region001,other,False,[5000:7352],20000.0,IucA_IucC,NI-siderophore,1.0,single,USHLN34,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.14,4916087.0,59.0,83323.0,2074412.0,53.4,4582.0,403386.0,3715566.0,112.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea ananatis,GCF_000710035.2,98.88,0.92,SAMN37642975,https://www.ncbi.nlm.nih.gov/sra/37642975
USHLN34,contig00006,region001,other,False,[5000:9406],20000.0,IucA_IucC,NI-siderophore,1.0,single,USHLN34,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.14,4916087.0,59.0,83323.0,2074412.0,53.4,4582.0,403386.0,3715566.0,112.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea ananatis,GCF_000710035.2,98.88,0.92,SAMN37642975,https://www.ncbi.nlm.nih.gov/sra/37642975
USHLN34,contig00011,region001,other,False,[20000:23597],20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,USHLN34,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.14,4916087.0,59.0,83323.0,2074412.0,53.4,4582.0,403386.0,3715566.0,112.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea ananatis,GCF_000710035.2,98.88,0.92,SAMN37642975,https://www.ncbi.nlm.nih.gov/sra/37642975
USHLN35,contig00001,region001,other,False,[9467:10100],20000.0,Autoind_synth,hserlactone,1.0,single,USHLN35,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.08,4929009.0,85.0,57988.0,1097897.0,53.7,4583.0,327678.0,4632020.0,139.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea ananatis,GCF_000710035.2,99.02,0.91,SAMN37642976,https://www.ncbi.nlm.nih.gov/sra/37642976
USHLN35,contig00001,region002,RiPP,False,[10000:12166],20000.0,"(cds(PF04055 and (TIGR04085 or SPASM)) and (TIGR02111 or TIGR03966) and minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE]))",redox-cofactor,1.0,single,USHLN35,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.08,4929009.0,85.0,57988.0,1097897.0,53.7,4583.0,327678.0,4632020.0,139.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea ananatis,GCF_000710035.2,99.02,0.91,SAMN37642976,https://www.ncbi.nlm.nih.gov/sra/37642976
USHLN35,contig00001,region003,other,False,[10000:10612],20000.0,Autoind_synth,hserlactone,1.0,single,USHLN35,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.08,4929009.0,85.0,57988.0,1097897.0,53.7,4583.0,327678.0,4632020.0,139.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea ananatis,GCF_000710035.2,99.02,0.91,SAMN37642976,https://www.ncbi.nlm.nih.gov/sra/37642976
USHLN35,contig00001,region004,RiPP,False,[10000:16266],20000.0,((YcaO or TIGR03604) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,USHLN35,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.08,4929009.0,85.0,57988.0,1097897.0,53.7,4583.0,327678.0,4632020.0,139.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea ananatis,GCF_000710035.2,99.02,0.91,SAMN37642976,https://www.ncbi.nlm.nih.gov/sra/37642976
USHLN35,contig00002,region001,terpene,False,[10000:13565],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,USHLN35,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.08,4929009.0,85.0,57988.0,1097897.0,53.7,4583.0,327678.0,4632020.0,139.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea ananatis,GCF_000710035.2,99.02,0.91,SAMN37642976,https://www.ncbi.nlm.nih.gov/sra/37642976
USHLN35,contig00003,region001,other,False,[20000:23597],20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,USHLN35,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.08,4929009.0,85.0,57988.0,1097897.0,53.7,4583.0,327678.0,4632020.0,139.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea ananatis,GCF_000710035.2,99.02,0.91,SAMN37642976,https://www.ncbi.nlm.nih.gov/sra/37642976
USHLN35,contig00003,region002,other,False,[5000:7352],20000.0,IucA_IucC,NI-siderophore,1.0,single,USHLN35,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.08,4929009.0,85.0,57988.0,1097897.0,53.7,4583.0,327678.0,4632020.0,139.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea ananatis,GCF_000710035.2,99.02,0.91,SAMN37642976,https://www.ncbi.nlm.nih.gov/sra/37642976
USHLN35,contig00006,region001,other,False,[5000:9406],20000.0,IucA_IucC,NI-siderophore,1.0,single,USHLN35,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,16-Jul,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,,,,,Aedes_aegypti,,larvae,unk,,whole_body,LB,28.0,Pass,100.0,0.08,4929009.0,85.0,57988.0,1097897.0,53.7,4583.0,327678.0,4632020.0,139.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea ananatis,GCF_000710035.2,99.02,0.91,SAMN37642976,https://www.ncbi.nlm.nih.gov/sra/37642976
USMM045,contig00001,region001,NRPS,True,[1083:10200],30000.0,(VibH_like or Cy_tandem or (cds(Condensation and AMP-binding) and ((IBH_Asp and not SBH_Asp) or IBH_His or TBH_Asp or CyanoBH_Asp1 or CyanoBH_Asp2 or IPL or SalSyn or (EntA and EntC) or (GrbD and GrbE) or (FbnL and FbnM) or PvdO or PvdP or (Orn_monoox and not (KtzT or MetRS-like)) or Lys_monoox or VbsL))),NRP-metallophore,1.0,chemical_hybrid,USMM045,UW-3,23-Aug-22,09-Sep-22,29-Sep-21,Povelones_Michael,03-Jun-17,"Philadelphia,PA,USA;North_America",39.952305,-75.193703,mosquito,lab,,,,,Anopheles_gambiae,G3,adults,female,non_blood_fed,whole_body,R2A,28.0,Pass,99.8,1.18,6338975.0,157.0,40375.0,641265.0,59.8,5795.0,220636.0,4331946.0,101.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,Pseudomonas_E paracarnis,GCF_904063055.1,99.1,0.9,SAMN37642767,https://www.ncbi.nlm.nih.gov/sra/37642767
USMM045,contig00001,region002,NRPS,False,[19364:29300],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,USMM045,UW-3,23-Aug-22,09-Sep-22,29-Sep-21,Povelones_Michael,03-Jun-17,"Philadelphia,PA,USA;North_America",39.952305,-75.193703,mosquito,lab,,,,,Anopheles_gambiae,G3,adults,female,non_blood_fed,whole_body,R2A,28.0,Pass,99.8,1.18,6338975.0,157.0,40375.0,641265.0,59.8,5795.0,220636.0,4331946.0,101.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,Pseudomonas_E paracarnis,GCF_904063055.1,99.1,0.9,SAMN37642767,https://www.ncbi.nlm.nih.gov/sra/37642767
USMM045,contig00001,region003,other,False,[10000:10579],20000.0,Autoind_synth,hserlactone,1.0,single,USMM045,UW-3,23-Aug-22,09-Sep-22,29-Sep-21,Povelones_Michael,03-Jun-17,"Philadelphia,PA,USA;North_America",39.952305,-75.193703,mosquito,lab,,,,,Anopheles_gambiae,G3,adults,female,non_blood_fed,whole_body,R2A,28.0,Pass,99.8,1.18,6338975.0,157.0,40375.0,641265.0,59.8,5795.0,220636.0,4331946.0,101.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,Pseudomonas_E paracarnis,GCF_904063055.1,99.1,0.9,SAMN37642767,https://www.ncbi.nlm.nih.gov/sra/37642767
USMM045,contig00001,region004,NRPS,False,[20000:23105],20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,USMM045,UW-3,23-Aug-22,09-Sep-22,29-Sep-21,Povelones_Michael,03-Jun-17,"Philadelphia,PA,USA;North_America",39.952305,-75.193703,mosquito,lab,,,,,Anopheles_gambiae,G3,adults,female,non_blood_fed,whole_body,R2A,28.0,Pass,99.8,1.18,6338975.0,157.0,40375.0,641265.0,59.8,5795.0,220636.0,4331946.0,101.0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,Pseudomonas_E paracarnis,GCF_904063055.1,99.1,0.9,SAMN37642767,https://www.ncbi.nlm.nih.gov/sra/37642767
